acc,auc,duration,fold,framework,id,info,logloss,mode,models,params,result,seed,tag,task,utc,version
,,3620.8,7,autogluon,openml.org/t/146212,ValueError: Multiclass scoring with eval_metric=log_loss does not support unknown classes.,,local,,,,3290038196,stable,Shuttle,2019-12-12T13:18:56,0
,,3655.7,8,autogluon,openml.org/t/146212,ValueError: Multiclass scoring with eval_metric=log_loss does not support unknown classes.,,local,,,,3290038197,stable,Shuttle,2019-12-12T14:19:52,0
,,3623.0,9,autogluon,openml.org/t/146212,ValueError: Multiclass scoring with eval_metric=log_loss does not support unknown classes.,,local,,,,3290038198,stable,Shuttle,2019-12-12T15:20:15,0
0.947368,0.985819,389.6,0,autogluon,openml.org/t/168912,,,local,22.0,,0.985819,1390247724,stable,sylvine,2019-12-12T05:20:34,0
0.9571149999999999,0.9918379999999999,377.3,1,autogluon,openml.org/t/168912,,,local,22.0,,0.9918379999999999,1390247725,stable,sylvine,2019-12-12T05:27:20,0
0.9629629999999999,0.9941479999999999,410.4,2,autogluon,openml.org/t/168912,,,local,22.0,,0.9941479999999999,1390247726,stable,sylvine,2019-12-12T05:35:00,0
0.953216,0.990196,386.8,3,autogluon,openml.org/t/168912,,,local,22.0,,0.990196,1390247727,stable,sylvine,2019-12-12T05:42:14,0
0.9589840000000001,0.994064,381.2,4,autogluon,openml.org/t/168912,,,local,22.0,,0.994064,1390247728,stable,sylvine,2019-12-12T05:49:24,0
0.953125,0.988159,377.0,5,autogluon,openml.org/t/168912,,,local,22.0,,0.988159,1390247729,stable,sylvine,2019-12-12T05:56:25,0
0.960938,0.9922790000000001,370.7,6,autogluon,openml.org/t/168912,,,local,22.0,,0.9922790000000001,1390247730,stable,sylvine,2019-12-12T06:03:23,0
0.9472659999999999,0.987411,380.6,7,autogluon,openml.org/t/168912,,,local,22.0,,0.987411,1390247731,stable,sylvine,2019-12-12T06:10:30,0
0.9589840000000001,0.991791,377.9,8,autogluon,openml.org/t/168912,,,local,22.0,,0.991791,1390247732,stable,sylvine,2019-12-12T06:17:36,0
0.960938,0.994431,404.5,9,autogluon,openml.org/t/168912,,,local,22.0,,0.994431,1390247733,stable,sylvine,2019-12-12T06:25:09,0
0.8705879999999999,,279.2,0,autogluon,openml.org/t/53,,0.30954499999999996,local,22.0,,0.30954499999999996,3016752521,stable,vehicle,2019-12-12T05:22:10,0
0.8352940000000001,,275.0,1,autogluon,openml.org/t/53,,0.335891,local,22.0,,0.335891,3016752522,stable,vehicle,2019-12-12T05:27:28,0
0.8705879999999999,,273.3,2,autogluon,openml.org/t/53,,0.26568400000000003,local,22.0,,0.26568400000000003,3016752523,stable,vehicle,2019-12-12T05:32:44,0
0.858824,,271.2,3,autogluon,openml.org/t/53,,0.274864,local,22.0,,0.274864,3016752524,stable,vehicle,2019-12-12T05:37:59,0
0.847059,,270.9,4,autogluon,openml.org/t/53,,0.302076,local,22.0,,0.302076,3016752525,stable,vehicle,2019-12-12T05:43:13,0
0.882353,,273.1,5,autogluon,openml.org/t/53,,0.222043,local,22.0,,0.222043,3016752526,stable,vehicle,2019-12-12T05:48:29,0
0.892857,,274.3,6,autogluon,openml.org/t/53,,0.28039200000000003,local,22.0,,0.28039200000000003,3016752527,stable,vehicle,2019-12-12T05:53:48,0
0.809524,,262.6,7,autogluon,openml.org/t/53,,0.354172,local,22.0,,0.354172,3016752528,stable,vehicle,2019-12-12T05:58:51,0
0.8809520000000001,,265.5,8,autogluon,openml.org/t/53,,0.266987,local,22.0,,0.266987,3016752529,stable,vehicle,2019-12-12T06:04:00,0
0.833333,,270.2,9,autogluon,openml.org/t/53,,0.407876,local,22.0,,0.407876,3016752530,stable,vehicle,2019-12-12T06:09:11,0
0.736066,,3632.2,0,autogluon,openml.org/t/168331,,0.729509,local,16.0,,0.729509,1111400615,stable,Volkert,2019-12-12T06:40:38,0
0.7494430000000001,,3630.7,1,autogluon,openml.org/t/168331,,0.7130340000000001,local,16.0,,0.7130340000000001,1111400616,stable,Volkert,2019-12-12T08:04:06,0
0.747042,,3631.5,2,autogluon,openml.org/t/168331,,0.71978,local,16.0,,0.71978,1111400617,stable,Volkert,2019-12-12T09:29:02,0
0.741725,,3631.0,3,autogluon,openml.org/t/168331,,0.732825,local,16.0,,0.732825,1111400618,stable,Volkert,2019-12-12T10:54:19,0
0.751158,,3631.5,4,autogluon,openml.org/t/168331,,0.71263,local,16.0,,0.71263,1111400619,stable,Volkert,2019-12-12T12:19:22,0
0.7530439999999999,,3630.5,5,autogluon,openml.org/t/168331,,0.7128439999999999,local,16.0,,0.7128439999999999,1111400620,stable,Volkert,2019-12-12T13:43:46,0
0.753559,,3630.8,6,autogluon,openml.org/t/168331,,0.6950609999999999,local,16.0,,0.6950609999999999,1111400621,stable,Volkert,2019-12-12T15:07:01,0
0.7489279999999999,,3631.0,7,autogluon,openml.org/t/168331,,0.715355,local,16.0,,0.715355,1111400622,stable,Volkert,2019-12-12T16:30:41,0
0.748414,,3629.4,8,autogluon,openml.org/t/168331,,0.717464,local,16.0,,0.717464,1111400623,stable,Volkert,2019-12-12T17:54:18,0
0.7491,,3624.2,9,autogluon,openml.org/t/168331,,0.711358,local,16.0,,0.711358,1111400624,stable,Volkert,2019-12-12T19:19:32,0
